time,wx,wy,wz
6.25204610824585,1.43,1.1,-2.03
6.262598037719727,1.33,1.52,-1.97
6.272078037261963,0.87,1.2,-1.64
6.281903028488159,-0.43,-0.62,-0.79
6.291652202606201,-1.06,-1.69,0.07
6.301642894744873,-0.92,-1.23,0.44
6.311944961547852,-1.25,-0.48,0.8
6.3217902183532715,-1.43,-0.17,0.95
6.3315980434417725,-1.23,-0.7,0.85
6.341699123382568,-0.97,-1.11,0.69
6.351693153381348,-1.14,-1.47,0.74
6.361756086349487,-1.82,-2.25,1.28
6.371178150177002,-2.74,-3.18,1.69
6.381195068359375,-2.64,-1.72,1.47
6.391109943389893,-1.31,1.09,1.02
6.40115213394165,0.68,1.26,0.71
6.411004066467285,1.63,1.28,0.5
6.420894145965576,1.41,1.91,0.31
6.430552959442139,1.77,2.54,0.05
6.440577983856201,1.89,2.46,-0.15
6.450623035430908,1.27,1.28,-0.38
6.460780143737793,0.6,-0.01,-0.76
6.470331192016602,0.85,0.3,-1.12
6.480945110321045,1.86,1.47,-1.3
6.490180969238281,2.9,2.02,-1.26
6.499867916107178,3.63,1.79,-1.48
6.513757228851318,3.95,1.27,-1.56
6.519890069961548,3.94,0.7,-1.55
6.530395030975342,3.7,0.22,-1.45
6.539937973022461,3.38,0.06,-1.28
6.549907207489014,3.13,0.31,-1.16
6.560193061828613,3.0,0.71,-1.15
6.569597005844116,3.02,1.0,-1.2
6.579567909240723,3.06,1.18,-1.19
6.589413166046143,3.04,1.35,-1.11
6.599313020706177,2.98,1.56,-1.01
6.609234094619751,2.91,1.81,-0.94
6.619160175323486,2.87,2.02,-0.94
6.629532098770142,2.83,2.17,-0.97
6.639163017272949,2.73,2.29,-0.94
6.648919105529785,2.57,2.63,-0.85
6.6589179039001465,2.64,3.1,-0.75
6.668799877166748,2.97,3.74,-0.61
6.678951025009155,3.55,4.58,-0.4
6.688551902770996,4.05,5.1,-0.13
6.698645114898682,4.02,4.85,0.19
6.709216117858887,3.2,3.68,0.5
6.718996047973633,1.79,1.62,0.84
6.728931903839111,0.33,-0.15,1.09
6.738357067108154,-0.65,-0.82,1.08
6.748982906341553,-0.99,-0.65,0.84
6.758302211761475,-0.81,0.16,0.38
6.7679970264434814,-0.31,1.38,-0.15
6.7781970500946045,0.31,2.05,-0.44
6.788209915161133,0.97,1.92,-0.44
6.797787189483643,1.49,1.53,-0.35
6.80777907371521,1.57,1.24,-0.27
6.817872047424316,0.99,0.85,-0.21
6.827743053436279,-0.12,0.16,-0.12
6.83796501159668,-1.25,-0.57,0.06
6.848083972930908,-1.86,-0.83,0.19
6.857440948486328,-1.89,-0.46,0.06
6.867594003677368,-1.79,0.01,-0.21
6.877529144287109,-2.07,0.2,-0.4
6.887040138244629,-2.79,-0.01,-0.29
6.897274017333984,-3.27,-0.38,-0.02
6.906955003738403,-3.1,-0.31,-0.07
6.916837215423584,-2.67,0.07,-0.28
6.926858901977539,-2.36,0.16,-0.29
6.9369001388549805,-2.42,-0.41,-0.04
6.946728229522705,-2.75,-1.26,0.29
6.957087993621826,-3.06,-1.81,0.61
6.966613054275513,-3.19,-1.95,0.95
6.9764299392700195,-3.27,-1.92,1.28
6.9862730503082275,-3.38,-1.86,1.44
6.996203899383545,-3.5,-1.85,1.38
7.0060601234436035,-3.52,-1.8,1.15
7.016122102737427,-3.4,-1.76,0.92
7.026459217071533,-3.12,-2.15,0.72
7.036205053329468,-2.82,-2.99,0.45
7.04600715637207,-2.91,-3.5,0.19
7.0558390617370605,-3.3,-3.15,0.02
7.0659499168396,-3.7,-2.45,-0.09
7.0758562088012695,-3.88,-1.87,-0.15
7.085543155670166,-3.76,-1.73,-0.17
7.095757961273193,-3.46,-2.02,-0.15
7.105143070220947,-3.05,-2.5,-0.08
7.115350008010864,-2.59,-2.9,-0.02
7.125895977020264,-2.11,-2.97,0.05
7.135475158691406,-1.61,-2.68,0.1
7.145680904388428,-1.13,-2.21,0.06
7.155094146728516,-0.65,-1.8,-0.1
7.164869070053101,-0.12,-1.51,-0.35
7.174787998199463,0.37,-1.27,-0.69
7.1851561069488525,0.81,-1.09,-1.04
7.194997072219849,1.13,-0.85,-1.39
7.20507287979126,1.3,-0.51,-1.68
7.2151641845703125,1.38,0.08,-1.92
7.224791049957275,1.47,0.77,-2.06
7.234751224517822,1.51,1.29,-2.08
7.244436025619507,1.31,1.34,-1.91
7.2543559074401855,0.35,0.17,-1.33
7.264239072799683,-1.22,-1.69,-0.27
7.274274110794067,-1.38,-1.29,0.62
7.284067153930664,-1.69,0.61,1.1
7.2945780754089355,-2.06,1.11,1.36
7.304476022720337,-1.61,-0.24,1.29
7.31793212890625,-1.07,-1.57,1.06
7.329042911529541,-1.25,-2.67,1.46
7.3336100578308105,-2.19,-4.04,2.29
7.343651056289673,-3.14,-4.51,2.27
7.354115962982178,-2.7,-0.51,1.38
7.363530158996582,-0.66,1.9,0.54
7.373869895935059,1.4,1.27,0.0
7.383615970611572,1.79,1.21,0.01
7.393141031265259,1.75,2.09,0.16
7.403110980987549,1.83,2.53,0.19
7.413530111312866,1.67,1.91,0.02
7.422932147979736,1.53,1.04,-0.41
7.432760000228882,1.66,1.1,-0.97
7.442702054977417,2.31,2.08,-1.38
7.452689170837402,3.06,2.82,-1.53
7.463130950927734,3.53,2.67,-1.61
7.472845077514648,3.71,1.81,-1.59
7.482940196990967,3.61,0.72,-1.47
7.492586135864258,3.39,-0.1,-1.32
7.5023369789123535,3.16,-0.32,-1.2
7.512902021408081,2.95,-0.01,-1.11
7.523473024368286,2.84,0.45,-1.13
7.532198905944824,2.82,0.9,-1.2
7.544563055038452,2.83,1.25,-1.21
7.551807880401611,2.83,1.45,-1.17
7.562453031539917,2.82,1.61,-1.1
7.571896076202393,2.79,1.91,-1.05
7.582056999206543,2.73,2.24,-1.05
7.592000961303711,2.67,2.38,-1.05
7.601940155029297,2.52,2.45,-0.99
7.611894130706787,2.41,2.56,-0.89
7.621363162994385,2.5,2.64,-0.83
7.6319990158081055,2.83,3.09,-0.71
7.641333103179932,3.48,4.2,-0.56
7.651681900024414,4.22,5.36,-0.29
7.661240100860596,4.56,5.71,0.1
7.671534061431885,4.12,4.93,0.45
7.681087017059326,2.79,2.89,0.76
7.6911890506744385,1.2,0.52,1.1
7.700900077819824,-0.02,-0.65,1.23
7.710896968841553,-0.69,-0.72,1.12
7.720588207244873,-0.89,-0.18,0.72
7.7310919761657715,-0.69,0.84,0.13
7.7408530712127686,-0.25,1.68,-0.32
7.750816106796265,0.44,1.6,-0.41
7.760519027709961,1.21,1.01,-0.25
7.770313024520874,1.66,0.68,-0.08
7.780862092971802,1.43,0.66,-0.05
7.790305137634277,0.48,0.57,-0.09
7.799982070922852,-0.77,0.31,-0.06
7.810078144073486,-1.74,-0.04,0.11
7.8199310302734375,-2.15,-0.24,0.18
7.829952001571655,-2.14,-0.22,-0.02
7.839743137359619,-2.11,-0.18,-0.26
7.8497560024261475,-2.48,-0.17,-0.28
7.859683990478516,-3.08,-0.45,0.03
7.869484901428223,-3.28,-0.54,0.25
7.879560947418213,-2.94,-0.01,0.08
7.889534950256348,-2.51,0.45,-0.13
7.899707078933716,-2.34,0.31,-0.13
7.909732103347778,-2.52,-0.34,0.04
7.919110059738159,-2.89,-1.11,0.28
7.929159164428711,-3.23,-1.69,0.57
7.938992977142334,-3.43,-1.96,0.83
7.948853015899658,-3.5,-2.08,0.97
7.9592671394348145,-3.53,-2.13,0.93
7.968911170959473,-3.52,-2.18,0.78
7.978826999664307,-3.47,-2.23,0.67
7.988706111907959,-3.3,-2.63,0.54
7.998644113540649,-3.16,-3.34,0.37
8.008161067962646,-3.24,-3.99,0.26
8.018389225006104,-3.65,-3.86,0.12
8.028953075408936,-4.04,-3.09,0.0
8.038312911987305,-4.25,-2.22,-0.12
8.048301219940186,-4.18,-1.77,-0.25
8.058089017868042,-3.84,-1.79,-0.33
8.068473100662231,-3.31,-2.19,-0.36
8.0780348777771,-2.65,-2.58,-0.32
8.087942123413086,-1.97,-2.8,-0.25
8.097523212432861,-1.36,-2.8,-0.15
8.107673168182373,-0.86,-2.59,-0.12
8.120110034942627,-0.42,-2.25,-0.15
8.12745714187622,-0.01,-1.85,-0.28
8.137931108474731,0.38,-1.49,-0.5
8.147651195526123,0.76,-1.22,-0.82
8.157763957977295,1.06,-0.92,-1.17
8.167425155639648,1.26,-0.59,-1.5
8.17768907546997,1.42,-0.19,-1.75
8.187227010726929,1.47,0.36,-1.94
8.196790218353271,1.42,0.98,-2.0
8.206739902496338,1.28,1.37,-1.9
8.217010974884033,0.77,0.93,-1.42
8.226953029632568,-0.81,-1.0,-0.42
8.237247943878174,-1.25,-1.76,0.65
8.246992111206055,-1.1,-0.16,0.97
8.257051944732666,-1.49,0.82,1.17
8.267609119415283,-1.37,0.28,1.17
8.276592016220093,-1.01,-0.66,0.9
8.286447048187256,-0.95,-1.4,0.73
8.29624891281128,-1.24,-2.45,1.15
8.306358098983765,-2.11,-3.99,1.87
8.31610918045044,-2.84,-3.97,1.68
8.326066970825195,-2.05,0.71,0.96
8.336457014083862,-0.12,3.46,0.37
8.346131086349487,1.72,1.99,0.51
8.355770111083984,1.4,0.46,0.87
8.366316080093384,0.63,0.02,0.57
8.375705003738403,1.3,1.2,0.08
8.385972023010254,1.82,2.14,-0.29
8.39564299583435,1.78,2.03,-0.65
8.405495166778564,1.38,0.93,-1.0
8.415152072906494,1.37,0.47,-1.32
8.425321102142334,2.03,1.08,-1.46
8.435571193695068,2.85,1.55,-1.5
8.445410013198853,3.49,1.51,-1.38
8.455140113830566,3.84,1.15,-1.33
8.465073108673096,3.9,0.79,-1.27
8.474997997283936,3.71,0.48,-1.19
8.48474907875061,3.38,0.5,-1.06
8.494874954223633,3.09,0.87,-0.96
8.505116939544678,2.92,1.38,-0.97
8.514678955078125,2.85,1.84,-1.06
8.52485203742981,2.79,2.13,-1.12
8.534533977508545,2.74,2.08,-1.08
8.544295072555542,2.66,1.92,-0.98
8.554505109786987,2.57,1.84,-0.91
8.564352989196777,2.48,1.88,-0.93
8.574231147766113,2.46,1.9,-0.94
8.583988189697266,2.48,1.92,-0.93
8.59447193145752,2.51,2.05,-0.88
8.604061126708984,2.56,2.59,-0.73
8.613821983337402,2.91,3.52,-0.59
8.62601900100708,3.52,4.59,-0.41
8.633625984191895,4.06,5.15,-0.19
8.64359188079834,4.14,4.94,0.11
8.653979063034058,3.56,3.82,0.36
8.663701057434082,2.35,1.95,0.65
8.67340087890625,0.98,0.22,0.91
8.683404922485352,-0.08,-0.58,0.98
8.693295001983643,-0.69,-0.68,0.84
8.702964067459106,-0.83,-0.11,0.48
8.713303089141846,-0.49,1.14,-0.0
8.723085880279541,0.15,2.07,-0.34
8.732941150665283,0.84,1.98,-0.4
8.744161128997803,1.35,1.27,-0.27
8.753168106079102,1.47,0.62,-0.09
8.762898921966553,0.94,0.18,0.05
8.772464036941528,-0.14,-0.18,0.15
8.782474994659424,-1.28,-0.43,0.28
8.792646884918213,-1.98,-0.45,0.32
8.802411079406738,-2.19,-0.19,0.17
8.812303066253662,-2.12,0.15,-0.09
8.822413921356201,-2.21,0.26,-0.2
8.832089900970459,-2.68,0.08,-0.15
8.842168092727661,-3.13,-0.34,0.01
8.851927042007446,-3.09,-0.36,-0.13
8.86237096786499,-2.68,0.02,-0.44
8.872090101242065,-2.3,0.12,-0.49
8.881696224212646,-2.26,-0.31,-0.28
8.891599178314209,-2.53,-1.01,0.07
8.901984214782715,-2.88,-1.58,0.44
8.912408113479614,-3.12,-1.81,0.81
8.924589157104492,-3.23,-1.82,1.14
8.93124508857727,-3.29,-1.81,1.34
8.942313194274902,-3.32,-1.8,1.39
8.951365947723389,-3.32,-1.77,1.29
8.96123218536377,-3.2,-1.77,1.03
8.970951080322266,-2.89,-2.23,0.73
8.981194972991943,-2.62,-3.11,0.4
8.99138593673706,-2.69,-3.8,0.23
9.001207113265991,-3.21,-3.58,0.07
9.010775089263916,-3.73,-2.85,-0.07
9.020659923553467,-4.01,-2.13,-0.21
9.030461072921753,-3.98,-1.86,-0.32
9.040977001190186,-3.7,-2.06,-0.36
9.050451040267944,-3.26,-2.52,-0.34
9.0606050491333,-2.81,-2.97,-0.29
9.070189952850342,-2.3,-3.19,-0.19
9.080650091171265,-1.74,-3.13,-0.11
9.090303897857666,-1.19,-2.88,-0.08
9.10004997253418,-0.67,-2.51,-0.16
9.110092163085938,-0.18,-2.07,-0.35
9.120057106018066,0.26,-1.62,-0.62
9.129671096801758,0.67,-1.16,-0.96
9.140070915222168,1.03,-0.78,-1.31
9.149948120117188,1.32,-0.43,-1.62
9.159694194793701,1.53,0.09,-1.87
9.169433116912842,1.62,0.84,-1.99
9.180018901824951,1.56,1.62,-1.95
9.189560890197754,1.39,2.07,-1.87
9.19930911064148,0.81,1.41,-1.48
9.209394931793213,-0.57,-0.55,-0.53
9.219480991363525,-1.08,-1.17,0.36
9.229069232940674,-1.42,-0.34,0.97
9.242327213287354,-1.65,-0.01,1.25
9.248981952667236,-1.35,-0.81,1.17
9.259406089782715,-1.16,-1.54,0.96
9.2692551612854,-1.33,-2.13,0.91
9.278890132904053,-1.77,-2.97,1.27
9.288267135620117,-2.63,-3.91,1.44
9.298396110534668,-2.4,-1.1,0.99
9.308892011642456,-0.84,2.9,0.47
9.318619012832642,1.02,2.53,0.42
9.32866621017456,1.71,0.55,0.8
9.341372013092041,0.82,0.29,0.76
9.348187923431396,0.88,0.91,0.31
9.358397960662842,1.89,2.07,-0.16
9.368046045303345,2.21,2.12,-0.53
9.378023147583008,1.88,1.12,-0.84
9.388022899627686,1.33,-0.1,-1.15
9.398421049118042,1.63,0.23,-1.33
9.407794952392578,2.45,1.03,-1.38
9.417545080184937,3.3,1.29,-1.4
9.427852153778076,3.88,1.25,-1.44
9.438015937805176,4.16,1.0,-1.47
9.447624206542969,4.11,0.71,-1.42
9.457364082336426,3.83,0.68,-1.31
9.467226028442383,3.51,1.03,-1.22
9.477073192596436,3.31,1.59,-1.25
9.487027168273926,3.26,1.98,-1.29
9.497188091278076,3.27,2.22,-1.29
9.506961107254028,3.23,2.39,-1.16
9.517231941223145,3.11,2.37,-0.99
9.527070999145508,2.98,2.18,-0.92
9.537056922912598,2.77,2.06,-0.94
9.54682207107544,2.51,2.17,-0.97
9.556671142578125,2.25,2.53,-0.89
9.56642198562622,2.2,2.93,-0.75
9.576557159423828,2.38,3.38,-0.56
9.58616590499878,2.76,3.9,-0.36
9.596266031265259,3.09,4.15,-0.18
9.606173038482666,3.07,3.85,0.04
9.616455078125,2.63,2.94,0.28
9.625954151153564,1.84,1.56,0.56
9.63609504699707,0.93,0.19,0.81
9.645739078521729,0.18,-0.63,0.87
9.65629506111145,-0.21,-0.73,0.75
9.66569709777832,-0.18,-0.06,0.47
9.67612099647522,0.21,1.24,0.09
9.685626029968262,0.7,2.34,-0.22
9.695257186889648,1.04,2.44,-0.32
9.70543098449707,1.14,1.6,-0.2
9.715360164642334,0.98,0.67,0.09
9.728382110595703,0.58,0.33,0.3
9.735069036483765,0.01,0.45,0.35
9.74510407447815,-0.73,0.6,0.29
9.75542688369751,-1.41,0.41,0.21
9.764829158782959,-1.83,0.01,0.09
9.77502703666687,-1.93,-0.16,-0.07
9.784733057022095,-1.98,-0.11,-0.23
9.794877052307129,-2.32,-0.04,-0.34
9.804922103881836,-2.92,-0.27,-0.3
9.814589977264404,-3.22,-0.56,-0.2
9.824671030044556,-3.02,-0.56,-0.28
9.83498501777649,-2.65,-0.56,-0.3
9.844334125518799,-2.49,-0.99,-0.06
9.854675054550171,-2.62,-1.66,0.28
9.864373207092285,-2.8,-2.02,0.66
9.874791145324707,-2.88,-1.92,1.02
9.883996963500977,-2.92,-1.61,1.29
9.894115924835205,-3.07,-1.39,1.35
9.903903007507324,-3.35,-1.33,1.21
9.91408920288086,-3.63,-1.22,0.94
9.923840999603271,-3.74,-1.05,0.68
9.933638095855713,-3.61,-1.07,0.54
9.94371509552002,-3.18,-1.81,0.46
9.954140186309814,-2.73,-3.16,0.26
9.963674068450928,-2.6,-4.35,0.05
9.973355054855347,-2.99,-4.32,-0.13
9.983171939849854,-3.48,-3.26,-0.28
9.993179082870483,-3.64,-2.24,-0.39
10.0033860206604,-3.49,-1.91,-0.46
10.01317811012268,-3.14,-2.18,-0.46
10.023415088653564,-2.72,-2.76,-0.41
10.033510208129883,-2.3,-3.3,-0.3
10.042932033538818,-1.93,-3.52,-0.17
10.052692890167236,-1.57,-3.39,-0.08
10.062726020812988,-1.19,-2.84,-0.13
10.072627067565918,-0.79,-2.24,-0.32
10.08246898651123,-0.36,-1.71,-0.58
10.092420101165771,0.14,-1.26,-0.87
10.102219104766846,0.63,-0.89,-1.23
10.112709045410156,1.06,-0.57,-1.58
10.122115135192871,1.38,-0.19,-1.87
10.1320219039917,1.59,0.35,-2.05
10.14186716079712,1.6,1.06,-2.05
10.151942014694214,1.46,1.71,-1.97
10.162264108657837,1.17,1.95,-1.81
10.171885967254639,0.35,1.12,-1.17
10.181642055511475,-0.94,-0.44,-0.05
10.191888093948364,-1.42,-1.08,0.65
10.201549053192139,-1.7,-1.05,0.92
10.212644100189209,-1.62,-1.39,1.11
10.22140908241272,-1.28,-1.93,1.04
10.231657981872559,-1.26,-2.02,0.92
10.241740226745605,-1.94,-2.25,1.19
10.25137710571289,-3.04,-3.06,1.69
10.261224031448364,-3.59,-3.09,1.64
10.27113389968872,-2.8,0.61,1.08
10.28086519241333,-0.82,1.29,0.77
10.290781021118164,1.25,-0.04,0.52
10.301093101501465,1.81,0.92,0.24
10.310912132263184,2.46,2.69,0.11
10.320570945739746,3.13,3.62,0.08
10.330610036849976,2.73,3.05,0.06
10.340656042098999,1.48,0.5,-0.23
10.35038709640503,0.3,-1.75,-0.8
10.36051321029663,0.77,-0.67,-1.26
10.370820999145508,2.15,1.43,-1.38
10.380259990692139,3.34,2.26,-1.65
10.390407085418701,4.03,2.08,-1.7
10.39994502067566,4.23,1.52,-1.64
10.409980058670044,3.98,0.86,-1.56
10.419794082641602,3.48,0.56,-1.46
10.429757118225098,3.1,0.84,-1.42
10.439863204956055,2.94,1.31,-1.45
10.449887037277222,2.94,1.58,-1.47
10.460533142089844,3.01,1.65,-1.45
10.469541072845459,3.07,1.73,-1.3
10.479393005371094,3.11,1.8,-1.12
10.4894540309906,3.15,1.77,-1.01
10.499170064926147,3.07,1.8,-0.95
10.508931159973145,2.84,2.1,-0.88
10.518976211547852,2.52,2.52,-0.76
10.529627084732056,2.38,2.84,-0.73
10.53886890411377,2.44,3.18,-0.62
10.54903507232666,2.78,3.84,-0.44
10.559209108352661,3.3,4.74,-0.25
10.568838119506836,3.67,5.34,-0.01
10.578723907470703,3.54,5.11,0.25
10.5886812210083,2.72,3.79,0.49
10.598373889923096,1.4,1.51,0.78
10.608516216278076,0.27,-0.5,0.98
10.618587970733643,-0.37,-1.27,0.94
10.628437042236328,-0.54,-1.01,0.64
10.638025999069214,-0.32,0.11,0.12
10.648024082183838,0.07,1.67,-0.4
10.657978057861328,0.45,2.44,-0.59
10.66798210144043,0.79,1.86,-0.5
10.677907943725586,1.04,0.82,-0.2
10.687922954559326,1.01,0.27,0.12
10.69762110710144,0.5,0.19,0.24
10.707528114318848,-0.46,0.07,0.21
10.717442035675049,-1.49,-0.26,0.17
10.727753162384033,-2.11,-0.47,0.09
10.737977027893066,-2.2,-0.3,-0.1
10.74760389328003,-2.22,0.03,-0.39
10.757087230682373,-2.63,-0.0,-0.4
10.767239093780518,-3.1,-0.48,-0.14
10.777501106262207,-3.04,-0.73,-0.1
10.787189960479736,-2.6,-0.62,-0.3
10.79688310623169,-2.27,-0.77,-0.24
10.807013034820557,-2.29,-1.38,0.1
10.816729068756104,-2.53,-1.95,0.52
10.826571941375732,-2.7,-1.98,0.89
10.836705207824707,-2.75,-1.65,1.18
10.846932888031006,-2.84,-1.31,1.37
10.856572151184082,-3.07,-1.14,1.37
10.866727113723755,-3.38,-1.05,1.23
10.876444101333618,-3.61,-0.89,1.08
10.886477947235107,-3.61,-0.72,0.95
10.896308898925781,-3.48,-0.78,0.92
10.906212091445923,-3.15,-1.54,0.84
10.915987014770508,-2.78,-2.75,0.6
10.926004886627197,-2.78,-3.55,0.43
10.935753107070923,-3.19,-3.33,0.31
10.94580602645874,-3.66,-2.49,0.18
10.955950021743774,-3.86,-1.76,0.03
10.966171026229858,-3.73,-1.52,-0.08
10.975373029708862,-3.39,-1.71,-0.14
10.985263109207153,-2.9,-1.99,-0.17
10.99529504776001,-2.36,-2.02,-0.19
11.005772113800049,-1.78,-1.6,-0.17
11.015250205993652,-1.22,-1.1,-0.17
11.02528190612793,-0.64,-0.8,-0.27
11.041201114654541,-0.04,-0.79,-0.48
11.04488205909729,0.53,-1.02,-0.77
11.054939031600952,1.0,-1.32,-1.08
11.064884185791016,1.36,-1.5,-1.39
11.075230121612549,1.61,-1.45,-1.67
11.085241079330444,1.68,-1.11,-1.9
11.094797134399414,1.59,-0.54,-2.02
11.104589939117432,1.32,0.12,-1.93
11.114790916442871,0.97,0.69,-1.62
11.124943017959595,0.41,0.51,-1.04
11.134104013442993,-0.65,-0.53,-0.1
11.14432406425476,-0.89,-0.86,0.83
11.154084205627441,-1.13,0.54,1.22
11.164018154144287,-1.84,1.08,1.22
11.174988031387329,-1.74,-0.02,1.24
11.1843581199646,-1.37,-1.27,1.07
11.193978071212769,-1.19,-2.23,1.04
11.203768014907837,-1.44,-3.22,1.63
11.213557004928589,-2.74,-4.62,2.32
11.22389006614685,-3.38,-2.81,1.7
11.233386039733887,-2.18,2.44,0.72
11.24344801902771,0.1,2.48,0.31
11.253226041793823,1.62,0.1,0.43
11.263959884643555,1.4,0.22,0.39
11.273311138153076,1.82,1.58,0.1
11.283590078353882,2.85,3.05,-0.24
11.293117046356201,3.04,3.27,-0.43
11.303081035614014,2.73,2.32,-0.66
11.312822103500366,1.76,0.35,-1.05
11.323394060134888,1.65,0.26,-1.32
11.335902214050293,2.29,1.25,-1.37
11.34271502494812,3.02,1.66,-1.37
11.355944156646729,3.45,1.35,-1.41
11.362523078918457,3.53,0.89,-1.4
11.372535228729248,3.41,0.52,-1.35
11.382988929748535,3.16,0.51,-1.23
11.392498016357422,2.91,0.86,-1.2
11.402242183685303,2.78,1.36,-1.25
11.412246227264404,2.81,1.75,-1.25
11.42272400856018,2.89,2.03,-1.22
11.432210922241211,2.96,2.18,-1.14
11.442059993743896,3.02,2.22,-1.0
11.456261157989502,3.04,2.09,-0.89
11.462170124053955,3.03,1.86,-0.8
11.472126960754395,2.9,1.69,-0.77
11.481633186340332,2.69,1.76,-0.75
11.491509914398193,2.44,2.13,-0.68
11.501988887786865,2.43,2.68,-0.56
11.511463165283203,2.74,3.53,-0.43
11.521410942077637,3.27,4.55,-0.25
11.531151056289673,3.65,5.21,-0.03
11.541347026824951,3.59,5.06,0.19
11.551051139831543,2.87,3.82,0.33
11.560976028442383,1.67,1.62,0.52
11.57131290435791,0.62,-0.46,0.78
11.580987930297852,-0.01,-1.46,0.9
11.590925216674805,-0.27,-1.49,0.77
11.600985050201416,-0.17,-0.52,0.37
11.610771179199219,0.17,1.24,-0.11
11.620643138885498,0.49,2.61,-0.35
11.630847930908203,0.73,2.53,-0.3
11.640459060668945,0.81,1.42,-0.04
11.656905174255371,0.72,0.42,0.25
11.661182880401611,0.38,0.15,0.36
11.670167922973633,-0.3,0.27,0.25
11.68042802810669,-1.2,0.22,0.04
11.690115928649902,-2.03,-0.08,-0.19
11.699825048446655,-2.43,-0.33,-0.36
11.709978103637695,-2.45,-0.45,-0.42
11.719849109649658,-2.61,-0.68,-0.38
11.729583024978638,-2.76,-0.91,-0.19
11.739609003067017,-2.53,-0.85,-0.17
11.749422073364258,-2.18,-0.81,-0.3
11.759907007217407,-2.11,-1.3,-0.07
11.769422054290771,-2.42,-2.19,0.41
11.779743194580078,-2.74,-2.58,0.88
11.789323091506958,-2.76,-2.1,1.22
11.799069881439209,-2.62,-1.32,1.37
11.809173107147217,-2.65,-0.88,1.34
11.819138050079346,-2.94,-0.74,1.18
11.828924179077148,-3.29,-0.6,1.01
11.83900499343872,-3.5,-0.27,0.94
11.849164009094238,-3.54,0.09,0.95
11.858741044998169,-3.44,0.21,0.91
11.868571996688843,-3.2,-0.19,0.79
11.878513097763062,-2.71,-1.52,0.54
11.888382911682129,-2.38,-3.21,0.26
11.898343086242676,-2.48,-4.17,0.07
11.908772945404053,-2.92,-3.83,-0.08
11.918641090393066,-3.37,-2.79,-0.22
11.928232192993164,-3.45,-2.09,-0.26
11.938523054122925,-3.26,-2.01,-0.23
11.94790005683899,-2.93,-2.37,-0.18
11.958226203918457,-2.54,-2.8,-0.1
11.967788219451904,-2.17,-3.0,-0.01
11.977699995040894,-1.78,-2.84,0.02
11.987653017044067,-1.31,-2.33,-0.08
11.997589111328125,-0.79,-1.74,-0.33
12.007447004318237,-0.22,-1.26,-0.65
12.017821073532104,0.39,-0.97,-0.98
12.027409076690674,0.92,-0.66,-1.37
12.037250995635986,1.29,-0.3,-1.79
12.047510147094727,1.49,0.16,-2.11
12.05718207359314,1.52,0.79,-2.26
12.067346096038818,1.41,1.48,-2.16
12.077045917510986,1.26,2.03,-1.92
12.086965084075928,0.91,1.86,-1.45
12.09678602218628,-0.27,0.64,-0.46
12.106652021408081,-1.35,-0.2,0.42
12.11660099029541,-1.91,-0.01,0.75
12.126668930053711,-1.81,-0.45,0.97
12.139620065689087,-1.14,-1.73,0.99
12.146308898925781,-0.77,-2.53,0.8
12.15648102760315,-1.31,-2.79,0.94
12.166343212127686,-2.37,-3.1,1.53
12.176138877868652,-3.2,-3.53,1.79
12.186186075210571,-2.54,-0.36,1.48
12.196036100387573,-1.26,2.26,1.26
12.206067085266113,0.43,0.85,1.15
12.21584701538086,1.52,0.3,0.73
12.22591495513916,1.77,1.34,0.41
12.235907077789307,2.37,2.71,0.16
12.245941162109375,2.67,3.23,-0.06
12.255678176879883,2.18,2.35,-0.34
12.26537799835205,1.08,-0.1,-0.72
12.275768995285034,0.54,-1.2,-1.18
12.285481929779053,1.22,0.32,-1.41
12.295610904693604,2.45,2.15,-1.41
12.305768013000488,3.42,2.68,-1.42
12.314945220947266,3.94,2.31,-1.32
12.32516098022461,4.05,1.68,-1.19
12.335057020187378,3.79,1.17,-1.09
12.344918012619019,3.37,0.96,-1.04
12.354753017425537,3.0,1.05,-1.1
12.364995956420898,2.79,1.21,-1.26
12.3747239112854,2.74,1.28,-1.38
12.384648084640503,2.77,1.22,-1.42
12.394676208496094,2.79,1.23,-1.3
12.404521942138672,2.83,1.33,-1.15
12.414196968078613,2.89,1.48,-1.04
12.424304008483887,2.92,1.7,-0.99
12.434690952301025,2.85,2.1,-0.94
12.44418716430664,2.69,2.81,-0.84
12.45420789718628,2.7,3.55,-0.72
12.464261054992676,2.98,4.34,-0.6
12.474315166473389,3.47,5.1,-0.51
12.483673095703125,3.89,5.41,-0.34
12.493844032287598,3.93,4.93,-0.1
12.50398588180542,3.37,3.64,0.12
12.513753890991211,2.3,1.86,0.43
12.523508071899414,1.08,0.29,0.82
12.533452987670898,0.05,-0.56,1.03
12.543435096740723,-0.59,-0.84,1.0
12.553652048110962,-0.77,-0.55,0.74
12.563447952270508,-0.51,0.48,0.28
12.573137998580933,0.03,1.74,-0.16
12.583066940307617,0.66,2.17,-0.31
12.592958927154541,1.16,1.69,-0.19
12.603061199188232,1.33,1.09,0.02
12.613145112991333,1.02,0.78,0.13
12.623076915740967,0.29,0.54,0.19
12.632606029510498,-0.68,0.27,0.24
12.642649173736572,-1.59,-0.1,0.28
12.652579069137573,-2.13,-0.42,0.2
12.66240906715393,-2.23,-0.37,-0.03
12.672815084457397,-2.19,-0.16,-0.25
